id,zip,name,kecamatan_id
76271,76271,Sunge Batu,Pasir Belengkong
76281,76281,Air Mati,Kuaro
76281,76281,Keluang Lolo,Kuaro
76281,76281,Keluang Paser Jaya,Kuaro
76281,76281,Kendarom,Kuaro
76281,76281,Kerta Bumi,Kuaro
76281,76281,Klempang Sari,Kuaro
76281,76281,Kuaro,Kuaro
76281,76281,Modang,Kuaro
76281,76281,Padang Jaya,Kuaro
76281,76281,Pasir Mayang,Kuaro
76281,76281,Pondong Baru,Kuaro
76281,76281,Rangan,Kuaro
76281,76281,Sandeley,Kuaro
76282,76282,Atang Pait,Long Ikis
76282,76282,Belimbing,Long Ikis
76282,76282,Brewe,Long Ikis
76282,76282,Bukit Seloka,Long Ikis
76282,76282,Jemparing,Long Ikis
76282,76282,Kayungo,Long Ikis
76282,76282,Kayungo Sari,Long Ikis
76282,76282,Kerta Bakti,Long Ikis
76282,76282,Krayan Bahagia,Long Ikis
76282,76282,Krayan Jaya,Long Ikis
76282,76282,Krayan Makmur,Long Ikis
76282,76282,Krayan Sentosa,Long Ikis
76282,76282,Lombok,Long Ikis
76282,76282,Long Gelang,Long Ikis
76282,76282,Long Ikis,Long Ikis
76282,76282,Muara Adang,Long Ikis
76282,76282,Muara Adang I,Long Ikis
76282,76282,Olung,Long Ikis
76282,76282,Pait,Long Ikis
76282,76282,Samuntai,Long Ikis
76282,76282,Sawit Jaya,Long Ikis
76282,76282,Sekurou Jaya,Long Ikis
76282,76282,Tajer Mulya,Long Ikis
76282,76282,Tajur,Long Ikis
76282,76282,Teluk Waru,Long Ikis
76282,76282,Tiwei,Long Ikis
76283,76283,Bente/Tualan,Long Kali
76283,76283,Gunungputar,Long Kali
76283,76283,Kepala Telake,Long Kali
76283,76283,Long Kali,Long Kali
76283,76283,Makmur Jaya,Long Kali
76283,76283,Maruat,Long Kali
76283,76283,Mendik,Long Kali
76283,76283,Mendik Bhakti,Long Kali
76283,76283,Mendik Karya,Long Kali
76283,76283,Mendik Makmur,Long Kali
76283,76283,Muara Lambakan,Long Kali
76283,76283,Muara Pias,Long Kali
76283,76283,Muara Telake,Long Kali
76283,76283,Muara Toyu,Long Kali
76283,76283,Muaraadang II,Long Kali
76283,76283,Munggu,Long Kali
76283,76283,Perkuwin,Long Kali
76283,76283,Petiku,Long Kali
76283,76283,Pinang Jatus,Long Kali
76283,76283,Putang,Long Kali
76283,76283,Sebakung,Long Kali
76283,76283,Sebakung IV,Long Kali
76283,76283,Sebakung Makmur,Long Kali
76284,76284,Api Api,Waru
76284,76284,Bangun Mulya,Waru
76284,76284,Sesulu,Waru
76284,76284,Waru,Waru
76285,76285,Babulu Darat,Babulu
76285,76285,Babulu Laut,Babulu
76285,76285,Gunung Intan,Babulu
76285,76285,Gunung Makmur,Babulu
76285,76285,Gunung Mulia,Babulu
76285,76285,Labangka,Babulu
76285,76285,Labangka Barat,Babulu
76285,76285,Rawa Mulia,Babulu
76285,76285,Rintik,Babulu
76285,76285,Sebakung Jaya,Babulu
76285,76285,Sri Raharja,Babulu
76285,76285,Sumber Sari,Babulu
77111,77111,Karang Anyar,Tarakan Barat
77111,77111,Karang Anyar Pantai,Tarakan Barat
77111,77111,Karang Harapan,Tarakan Barat
77111,77111,Sidodadi,Samarinda Ulu
77112,77112,Karang Balik,Tarakan Barat
77112,77112,Karang Rejo,Tarakan Barat
77113,77113,Kampung Satu (Skip),Tarakan Tengah
77113,77113,Pamusian,Tarakan Tengah
77113,77113,Selumit,Tarakan Tengah
77113,77113,Selumit Pantai,Tarakan Tengah
77114,77114,Sebengkok,Tarakan Tengah
77115,77115,Gunung Lingkas,Tarakan Timur
77115,77115,Mamburungan Timur,Tarakan Timur
77115,77115,Pantai Amal,Tarakan Timur
77116,77116,Juata Krikil/Kerikil,Tarakan Utara
77116,77116,Juata Laut,Tarakan Utara
77116,77116,Juata Permai,Tarakan Utara
77123,77123,Kampung Enam,Tarakan Timur
77124,77124,Kampung Empat,Tarakan Timur
77125,77125,Mamburungan,Tarakan Timur
77126,77126,Lingkas Ujung,Tarakan Timur
77152,77152,Badan Bikis,Sesayap Hilir
77152,77152,Bebakung,Betayau
77152,77152,Bebatu,Sesayap Hilir
77152,77152,Buang Baru (Buong Baru),Betayau
77152,77152,Gunawan,Sesayap
77152,77152,Kujau,Betayau
77152,77152,Limbu Sedulun/Sidulun,Sesayap
77152,77152,Maning,Betayau
77152,77152,Mendelutung (Menjelutung),Sesayap Hilir
77152,77152,Mendupe/Mendopu,Betayau
77152,77152,Periuk,Betayau
77152,77152,Rian,Sesayap
77152,77152,Sebawang,Sesayap
77152,77152,Sebidai/Sebiday,Sesayap
77152,77152,Sedulun,Sesayap
77152,77152,Seludau,Sesayap Hilir
77152,77152,Sengkong,Sesayap Hilir
77152,77152,Sepala Dalung (Sesayap Dalung),Sesayap Hilir
77152,77152,Seputuk,Sesayap
77152,77152,Sesayap/Sepala,Sesayap Hilir
77152,77152,Tideng Pale,Sesayap
77152,77152,Tideng Pale Timur,Sesayap
77155,77155,Long Berang,Mentarang Hulu
77155,77155,Long Kebinu,Mentarang Hulu
77155,77155,Long Mekatif,Mentarang Hulu
77155,77155,Long Pala,Mentarang Hulu
77155,77155,Long Semamu,Mentarang Hulu
77155,77155,Long Simau,Mentarang Hulu
77155,77155,Long Sulit,Mentarang Hulu
77211,77211,Antutan,Tanjung Palas
77211,77211,Gunung Putih,Tanjung Palas
77211,77211,Pejalin,Tanjung Palas
77211,77211,Tanjung Palas Ilir/Hilir,Tanjung Palas
77211,77211,Tanjung Selor Ulu/Hulu,Tanjung Selor
77212,77212,Apung,Tanjung Selor
77212,77212,Bumi Rahayu,Tanjung Selor
77212,77212,Gunung Sari,Tanjung Selor
77212,77212,Gunung Seriang,Tanjung Selor
77212,77212,Jelarai Selor,Tanjung Selor
77212,77212,Tanjung Selor Ilir/Hilir,Tanjung Selor
77212,77212,Tanjung Selor Timur,Tanjung Selor
77212,77212,Tengkapak,Tanjung Selor
77214,77214,Karang Anyar,Tanjung Palas
77214,77214,Teras Baru,Tanjung Palas
77214,77214,Teras Nawang,Tanjung Palas
77215,77215,Ardi Mulya,Tanjung Palas Utara
77215,77215,Binai,Tanjung Palas Timur
77215,77215,Karang Agung,Tanjung Palas Utara
77215,77215,Kelubir,Tanjung Palas Utara
77215,77215,Mangkupadi,Tanjung Palas Timur
77215,77215,Panca Agung,Tanjung Palas Utara
77215,77215,Pimping,Tanjung Palas Utara
77215,77215,Pura Sajau,Tanjung Palas Timur
77215,77215,Ruhui Rahayu,Tanjung Palas Utara
77215,77215,Sajau,Tanjung Palas Timur
77215,77215,Sajau Timur,Tanjung Palas Timur
77215,77215,Tanah Kuning,Tanjung Palas Timur
77215,77215,Tanjung Agung,Tanjung Palas Timur
77215,77215,Tanjung Palas Ulu/Hulu,Tanjung Palas
77215,77215,Wono Mulyo,Tanjung Palas Timur
77216,77216,Salim Batu,Tanjung Palas Tengah
77216,77216,Silva Rahayu,Tanjung Palas Tengah
77216,77216,Tanjung Buka,Tanjung Palas Tengah
77216,77216,Tanjung Palas Tengah,Tanjung Palas
77217,77217,Long Beluah,Tanjung Palas Barat
77217,77217,Long Pari,Tanjung Palas Barat
77217,77217,Long Sam,Tanjung Palas Barat
77217,77217,Mara Hilir,Tanjung Palas Barat
77217,77217,Mara Satu,Tanjung Palas Barat
77261,77261,Lepak Aru,Peso
77261,77261,Long Bang,Peso Hilir/Ilir
77261,77261,Long Bang Hulu,Peso Hilir/Ilir
77261,77261,Long Bia,Peso
77261,77261,Long Buang,Peso
77261,77261,Long Lasan,Peso
77261,77261,Long Leju,Peso
77261,77261,Long Lembu,Peso Hilir/Ilir
77261,77261,Long Lian,Peso
77261,77261,Long Peleban,Peso
77261,77261,Long Peso,Peso
77261,77261,Long Telenjau,Peso Hilir/Ilir
77261,77261,Long Tungu,Peso Hilir/Ilir
77261,77261,Long Yiin/Pelaah,Peso
77261,77261,Muara Pengean,Peso
77261,77261,Naha Aya,Peso Hilir/Ilir
77263,77263,Ambalat,Sekatak
77263,77263,Anjar Arip (Anjararef),Sekatak
77263,77263,Bambang,Sekatak
77263,77263,Bekiliu,Sekatak
77263,77263,Bunau,Sekatak
77263,77263,Kelincawan,Sekatak
77263,77263,Kelising (Keliising),Sekatak
77263,77263,Kelumbunan (Kelembunan),Sekatak
77263,77263,Kendari,Sekatak
77263,77263,Keriting,Sekatak
77263,77263,Liu Agu (Liagu),Sekatak
77263,77263,Maritam,Sekatak
77263,77263,Paru Abang,Sekatak
77263,77263,Pentian,Sekatak
77263,77263,Punan Dulau,Sekatak
77263,77263,Pungit,Sekatak
77263,77263,Sekatak Bengara,Sekatak
77263,77263,Sekatak Buji,Sekatak
77263,77263,Tenggiling,Sekatak
77263,77263,Terindak,Sekatak
77263,77263,Turung,Sekatak
77263,77263,Ujang,Sekatak
77281,77281,Pulau Bunyu Barat,Pulau Bunyu
77281,77281,Pulau Bunyu Selatan,Pulau Bunyu
77281,77281,Pulau Bunyu Timur,Pulau Bunyu
77311,77311,Gunung Panjang,Tanjung Redeb
77312,77312,Bugis,Tanjung Redeb
77313,77313,Rinding,Teluk Bayur
77315,77315,Gayam,Tanjung Redeb
77315,77315,Karang Ambun,Tanjung Redeb
77315,77315,Sei/Sungai Bedungun,Tanjung Redeb
77315,77315,Tanjung Redeb,Tanjung Redeb
77315,77315,Teluk Bayur,Teluk Bayur
77315,77315,Tumbit Melayu,Teluk Bayur
77352,77352,Batu-Batu,Gunung Tabur
77352,77352,Birang,Gunung Tabur
77352,77352,Gunung Tabur,Gunung Tabur
77352,77352,Labanan Jaya,Teluk Bayur
77352,77352,Labanan Makarti,Teluk Bayur
77352,77352,Labanan Makmur,Teluk Bayur
77352,77352,Maluang,Gunung Tabur
77352,77352,Melati Jaya,Gunung Tabur
77352,77352,Merancang Ilir,Gunung Tabur
77352,77352,Merancang Ulu,Gunung Tabur
77352,77352,Pulau Besing,Gunung Tabur
77352,77352,Sambakungan,Gunung Tabur
77352,77352,Samburakat,Gunung Tabur
77352,77352,Tasuk,Gunung Tabur
77361,77361,Bukit Makmur,Segah
77361,77361,Gunung Sari,Segah
77361,77361,Harapan Jaya,Segah
77361,77361,Long Ayan,Segah
77361,77361,Long Ayap,Segah
77361,77361,Long Laay/Laai,Segah
77361,77361,Pandan Sari,Segah
77361,77361,Punan Mahkam,Segah
77361,77361,Punan Malinau,Segah
77361,77361,Punan Segah,Segah
77361,77361,Tepian Buah,Segah
77362,77362,Lesan Dayak,Kelay
77362,77362,Long Beliu,Kelay
77362,77362,Long Duhung,Kelay
77362,77362,Long Keluh,Kelay
77362,77362,Long Lamcin,Kelay
77362,77362,Long Pelay,Kelay
77362,77362,Long Sului,Kelay
77362,77362,Mapulu,Kelay
77362,77362,Merabu,Kelay
77362,77362,Merapun,Kelay
77362,77362,Merasa,Kelay
77362,77362,Muara Lesan,Kelay
77362,77362,Panaan,Kelay
77362,77362,Sido Bangen,Kelay
77371,77371,Bebanir (Sei Bebanir Bangun),Sambaliung
77371,77371,Bena Baru,Sambaliung
77371,77371,Gurimbang,Sambaliung
77371,77371,Inaran,Sambaliung
77371,77371,Long Lanuk,Sambaliung
77371,77371,Pegat Bukur,Sambaliung
77371,77371,Pesayan,Sambaliung
77371,77371,Pilanjau,Sambaliung
77371,77371,Rantau Panjang,Sambaliung
77371,77371,Sambaliung,Sambaliung
77371,77371,Suaran,Sambaliung
77371,77371,Sukan Tengah,Sambaliung
77371,77371,Tanjung Perangat,Sambaliung
77371,77371,Tumbit Dayak,Sambaliung
77372,77372,Biatan Bapinang,Biatan
77372,77372,Biatan Baru,Biatan
77372,77372,Biatan Ilir,Biatan
77372,77372,Biatan Lempake,Biatan
77372,77372,Biatan Ulu,Biatan
77372,77372,Bukit Makmur Jaya,Biatan
77372,77372,Bumi Jaya,Talisayan
77372,77372,Buyung-Buyung (Radak),Tabalar
77372,77372,Campur Sari,Talisayan
77372,77372,Dumaring,Talisayan
77372,77372,Eka Sapta,Talisayan
77372,77372,Harapan Maju,Tabalar
77372,77372,Karangan,Biatan
77372,77372,Kayu Indah,Batu Putih
77372,77372,Manunggal Jaya,Biatan
77372,77372,Purna Sari Jaya,Talisayan
77372,77372,Semurut,Tabalar
77372,77372,Suka Murya,Talisayan
77372,77372,Sumber Agung,Batu Putih
77372,77372,Sumber Mulia,Talisayan
77372,77372,Tabalar Muara,Tabalar
77372,77372,Tabalar Ulu,Tabalar
77372,77372,Talisayan,Talisayan
77372,77372,Tembudan,Batu Putih
77372,77372,Tubaan,Tabalar
77372,77372,Tunggal Bumi,Talisayan
77373,77373,Ampen Medang,Batu Putih
77373,77373,Balik Kukuk (Balikukup),Batu Putih
77373,77373,Batu Putih,Batu Putih
77373,77373,Biduk-Biduk,Biduk-Biduk
77373,77373,Giring-Giring,Biduk-Biduk
77373,77373,Lobang Kelatak,Batu Putih
77373,77373,Pantai Harapan,Biduk-Biduk
77373,77373,Tanjung Perepat,Biduk-Biduk
77373,77373,Teluk Sulaiman,Biduk-Biduk
77373,77373,Teluk Sumbang,Biduk-Biduk
77381,77381,Kasai,Derawan (Pulau Derawan)
77381,77381,Maratua Bohesilian,Maratua
77381,77381,Maratua Payung-Payung,Maratua
77381,77381,Maratua Teluk Alulu,Maratua
77381,77381,Maratua Teluk Harapan,Maratua
77381,77381,Pegat Bertumbuk,Derawan (Pulau Derawan)
77381,77381,Pulau Derawan,Derawan (Pulau Derawan)
77381,77381,Tanjung Batu,Derawan (Pulau Derawan)
77381,77381,Teluk Semanting,Derawan (Pulau Derawan)
77453,77453,Atap,Sembakung
77453,77453,Binanun,Sembakung
77453,77453,Butas Bagu,Sembakung
77453,77453,Katul,Sembakung
77453,77453,Labuk,Sembakung
77453,77453,Liuk Bulu,Sembakung
77453,77453,Lubakan,Sembakung
77453,77453,Lubok Buat,Sembakung
77453,77453,Mambulu,Sembakung
77453,77453,Manuk Bungkul,Sembakung
77453,77453,Pagaluyon,Sembakung
77453,77453,Pagar,Sembakung
77453,77453,Pelaju (Plaju),Sembakung
77453,77453,Pulau Keras,Sembakung
77453,77453,Sabuluan,Sembakung
77453,77453,Saduman,Sembakung
77453,77453,Sambungan,Tana Lia (Tanah Lia)
77453,77453,Tagul,Sembakung
77453,77453,Tanah Merah,Tana Lia (Tanah Lia)
77453,77453,Tengku Dacing,Tana Lia (Tanah Lia)
77453,77453,Tepian,Sembakung
77453,77453,Tujung,Sembakung
77453,77453,Tulang,Sembakung
77456,77456,Ba Liku,Krayan Selatan
77456,77456,Ba Sikor,Krayan
77456,77456,Binuang (Ba Binuang),Krayan Selatan
77456,77456,Buduk Kinangan,Krayan
77456,77456,Buduk Kubul,Krayan
77456,77456,Buduk Tumu,Krayan
77456,77456,Bungayan,Krayan
77456,77456,Cinglat,Krayan
77456,77456,Kampung Baru,Krayan
77456,77456,Lembada,Krayan
77456,77456,Lembudud,Krayan
77456,77456,Lepatar,Krayan
77456,77456,Liang Alig,Krayan
77456,77456,Liang Bua,Krayan
77456,77456,Liang Butan,Krayan
77456,77456,Liang Lunuk,Krayan Selatan
77456,77456,Liang Tuer,Krayan
77456,77456,Liang Turan,Krayan
77456,77456,Long Bawan,Krayan
77456,77456,Long Berayang,Krayan
77456,77456,Long Bia Dung,Krayan
77456,77456,Long Birar,Krayan Selatan
77456,77456,Long Budung,Krayan Selatan
77456,77456,Long Kabid,Krayan
77456,77456,Long Katung,Krayan
77456,77456,Long Kelupan / Klupan,Krayan Selatan
77456,77456,Long Mangan,Krayan
77456,77456,Long Matung,Krayan
77456,77456,Long Mutan,Krayan Selatan
77456,77456,Long Nawang,Krayan
77456,77456,Long Nuat,Krayan
77456,77456,Long Padi,Krayan Selatan
77456,77456,Long Pasia,Krayan Selatan
77456,77456,Long Puak,Krayan
77456,77456,Long Pupung,Krayan Selatan
77456,77456,Long Rian,Krayan Selatan
77456,77456,Long Rungan,Krayan Selatan
77456,77456,Long Rupan,Krayan
77456,77456,Long Sepayang,Krayan
77456,77456,Long Tenem,Krayan
77456,77456,Long Tugul,Krayan
77456,77456,Long Umung,Krayan
77456,77456,Ma Libu,Krayan
77456,77456,Pa Amai,Krayan Selatan
77456,77456,Pa Api,Krayan
77456,77456,Pa Betung,Krayan
77456,77456,Pa Butal,Krayan
77456,77456,Pa Dalan,Krayan Selatan
77456,77456,Pa Delung,Krayan
77456,77456,Pa Ibang,Krayan Selatan
77456,77456,Pa Inan,Krayan
77456,77456,Pa Kaber,Krayan Selatan
77456,77456,Pa Kebuan,Krayan
77456,77456,Pa Kemut,Krayan
77456,77456,Pa Kidang,Krayan
77456,77456,Pa Lidung,Krayan
77456,77456,Pa Lutut,Krayan
77456,77456,Pa Malade (Pa Melade),Krayan
77456,77456,Pa Matung,Krayan
77456,77456,Pa Mering,Krayan
77456,77456,Pa Milau,Krayan Selatan
77456,77456,Pa Mulak,Krayan
77456,77456,Pa Nado,Krayan
77456,77456,Pa Padi,Krayan
77456,77456,Pa Pala,Krayan
77456,77456,Pa Pani,Krayan
77456,77456,Pa Pawan,Krayan
77456,77456,Pa Payak,Krayan
77456,77456,Pa Pirit,Krayan
77456,77456,Pa Putuk,Krayan
77456,77456,Pa Rangeb (Parangeb),Krayan
77456,77456,Pa Raye,Krayan
77456,77456,Pa Rupai,Krayan
77456,77456,Pa Sing,Krayan Selatan
77456,77456,Pa Sire (Pasire),Krayan
77456,77456,Pa Tera,Krayan Selatan
77456,77456,Pa Terutun,Krayan
77456,77456,Pa Umung,Krayan
77456,77456,Pa Upan,Krayan Selatan
77456,77456,Pa Urang,Krayan Selatan
77456,77456,Pa Urud,Krayan
77456,77456,Pa Yalau,Krayan Selatan
77456,77456,Sembudud,Krayan
77456,77456,Sinar Baru,Krayan
77456,77456,Tang Badui,Krayan Selatan
77456,77456,Tang Paye,Krayan Selatan
77456,77456,Wa Laya,Krayan
77456,77456,Wa Yagung,Krayan
77456,77456,Wa Yanud,Krayan
77457,77457,Batung,Lumbis Ogong
77457,77457,Bokok,Lumbis Ogong
77457,77457,Bulan Bulan,Lumbis
77457,77457,Bulu Laun Hilir,Lumbis Ogong
77457,77457,Bulu Laun Hulu,Lumbis Ogong
77457,77457,Bulu Luan Hulu,Lumbis Ogong
77457,77457,Bulu Mengelom,Lumbis Ogong
77457,77457,Dabulon (Dubulon),Lumbis
77457,77457,Deralon,Lumbis
77457,77457,Duyan,Lumbis Ogong
77457,77457,Jukup,Lumbis Ogong
77457,77457,Kabungalor,Lumbis Ogong
77457,77457,Kalam Buku,Lumbis Ogong
77457,77457,Kalampising,Lumbis
77457,77457,Kalisun,Lumbis Ogong
77457,77457,Kuyo,Lumbis Ogong
77457,77457,Labang,Lumbis Ogong
77457,77457,Labuk,Lumbis Ogong
77457,77457,Lagas,Lumbis Ogong
77457,77457,Langgason,Lumbis Ogong
77457,77457,Lepaga,Lumbis Ogong
77457,77457,Liang,Lumbis
77457,77457,Libang,Lumbis
77457,77457,Likos,Lumbis
77457,77457,Limpakon,Lumbis Ogong
77457,77457,Linsayung,Lumbis Ogong
77457,77457,Lintong,Lumbis
77457,77457,Long Bulu,Lumbis Ogong
77457,77457,Mamanis,Lumbis Ogong
77457,77457,Mansalong,Lumbis
77457,77457,Nainsid,Lumbis
77457,77457,Nan Sapan,Lumbis Ogong
77457,77457,Nantukidan,Lumbis Ogong
77457,77457,Ngawol,Lumbis Ogong
77457,77457,Pa Lemumut,Lumbis
77457,77457,Pa Loo,Lumbis
77457,77457,Paluan,Lumbis Ogong
77457,77457,Panas,Lumbis Ogong
77457,77457,Patal I (Satu),Lumbis
77457,77457,Patal II (Dua),Lumbis
77457,77457,Payang,Lumbis Ogong
77457,77457,Podong,Lumbis
77457,77457,Pulu Bulawan,Lumbis
77457,77457,Salan,Lumbis Ogong
77457,77457,Saludan,Lumbis
77457,77457,Samunti,Lumbis Ogong
77457,77457,Sanal,Lumbis Ogong
77457,77457,Sangkup,Lumbis
77457,77457,Sapuyan,Lumbis
77457,77457,Sasibu,Lumbis
77457,77457,Sedalit,Lumbis Ogong
77457,77457,Sedongon,Lumbis
77457,77457,Semalat,Lumbis
77457,77457,Semata,Lumbis Ogong
77457,77457,Siawang,Lumbis
77457,77457,Sibalu,Lumbis Ogong
77457,77457,Sinampala Dua,Lumbis Ogong
77457,77457,Sinampala Satu,Lumbis Ogong
77457,77457,Sumalumung,Lumbis
77457,77457,Sumantipal,Lumbis Ogong
77457,77457,Sumentobol,Lumbis Ogong
77457,77457,Sungoi,Lumbis Ogong
77457,77457,Suyadon,Lumbis Ogong
77457,77457,Taluan,Lumbis
77457,77457,Tambalang Hilir,Lumbis Ogong
77457,77457,Tambalang Ulu,Lumbis Ogong
77457,77457,Tanjung Hilir,Lumbis
77457,77457,Tanjung Hulu,Lumbis
77457,77457,Tantalujuk,Lumbis Ogong
77457,77457,Tantu Libing,Lumbis Ogong
77457,77457,Tau Lumbis,Lumbis Ogong
77457,77457,Tetagas,Lumbis Ogong
77457,77457,Tubel Alung (Ubel Alung),Lumbis Ogong
77457,77457,Tubus,Lumbis
77457,77457,Tukulen (Tukulon),Lumbis Ogong
77457,77457,Tumatalas,Lumbis Ogong
77457,77457,Ubel Sulok,Lumbis Ogong
77482,77482,Apas,Sebuku
77482,77482,Bebanas,Sebuku
77482,77482,Binusan,Nunukan
77482,77482,Blatikon (Belatikan),Tulin Onsoi
77482,77482,Harapan,Sebuku
77482,77482,Kekayap,Sebuku
77482,77482,Kulunsayan (Kalun Sayan),Tulin Onsoi
77482,77482,Kunyit,Sebuku
77482,77482,Lulu,Sebuku
77482,77482,Mansapa,Nunukan Selatan
77482,77482,Melasu Baru,Sebuku
77482,77482,Naputi,Tulin Onsoi
77482,77482,Nunukan Barat,Nunukan
77482,77482,Nunukan Selatan,Nunukan Selatan
77482,77482,Nunukan Tengah,Nunukan
77482,77482,Nunukan Timur,Nunukan
77482,77482,Nunukan Utara,Nunukan
77482,77482,Pembeliangan,Sebuku
77482,77482,Salang,Tulin Onsoi
77482,77482,Samaenre Semaja,Sei Menggaris
77482,77482,Sebuku I (Sanur),Tulin Onsoi
77482,77482,Sebuku II (Makmur),Tulin Onsoi
77482,77482,Sekaduyan Taka,Sei Menggaris
77482,77482,Sekikilan,Tulin Onsoi
77482,77482,Selisun,Nunukan Selatan
77482,77482,Semunad,Tulin Onsoi
77482,77482,Srinanti,Sei Menggaris
77482,77482,Sujau,Sebuku
77482,77482,Tabur Lestari,Sei Menggaris
77482,77482,Tanjung Harapan,Nunukan Selatan
77482,77482,Tau Baru,Tulin Onsoi
77482,77482,Tembalang,Tulin Onsoi
77482,77482,Tetaban,Sebuku
77482,77482,Tinampak I,Tulin Onsoi
77482,77482,Tinampak II,Tulin Onsoi
77483,77483,Aji Kuning,Sebatik Tengah
77483,77483,Balansiku,Sebatik
77483,77483,Bambangan,Sebatik Barat
77483,77483,Binalawan,Sebatik Barat
77483,77483,Bukit Aru Indah,Sebatik Timur
77483,77483,Bukit Harapan,Sebatik Tengah
77483,77483,Lapri,Sebatik Utara
77483,77483,Liang Bunyu,Sebatik Barat
77483,77483,Maspul,Sebatik Tengah
77483,77483,Padaidi,Sebatik
77483,77483,Seberang,Sebatik Utara
77483,77483,Sei Limau,Sebatik Tengah
77483,77483,Sei/Sungai Nyamuk,Sebatik Timur
77483,77483,Sei/Sungai Pancang,Sebatik Utara
77483,77483,Setabu,Sebatik Barat
77483,77483,Sungai Manurung,Sebatik
77483,77483,Tanjung Aru,Sebatik Timur
77483,77483,Tanjung Harapan,Sebatik Timur
77483,77483,Tanjung Karang,Sebatik
77554,77554,Batu Kajang,Malinau Selatan Hilir
77554,77554,Batu Lidung,Malinau Kota
77554,77554,Belayan,Malinau Utara
77554,77554,Bila Bekayuk,Malinau Selatan
77554,77554,Gong Solok,Malinau Selatan Hilir
77554,77554,Halanga,Malinau Selatan Hulu
77554,77554,Kaliamok,Malinau Utara
77554,77554,Kelapis,Malinau Utara
77554,77554,Kuala Lapang,Malinau Barat
77554,77554,Laban Nyarit,Malinau Selatan
77554,77554,Langap,Malinau Selatan
77554,77554,Long Adiu,Malinau Selatan Hilir
77554,77554,Long Bila,Malinau Barat
77554,77554,Long Jalan,Malinau Selatan Hulu
77554,77554,Long Kenipe,Malinau Barat
77554,77554,Long Lake,Malinau Selatan Hulu
77554,77554,Long Loreh,Malinau Selatan
77554,77554,Long Rat,Malinau Selatan Hulu
77554,77554,Lubok Manis,Malinau Utara
77554,77554,Luso,Malinau Utara
77554,77554,Malinau Hilir,Malinau Kota
77554,77554,Malinau Hulu,Malinau Kota
77554,77554,Malinau Kota,Malinau Kota
77554,77554,Malinau Seberang,Malinau Utara
77554,77554,Metut,Malinau Selatan Hulu
77554,77554,Nahakramo Baru,Malinau Selatan Hulu
77554,77554,Nunuk Tanah Kibang,Malinau Selatan
77554,77554,Paya Seturan,Malinau Selatan
77554,77554,Pelencau,Malinau Selatan
77554,77554,Pelita Kanaan,Malinau Kota
77554,77554,Punan Bengalun,Malinau Barat
77554,77554,Punan Gong Solok,Malinau Selatan Hilir
77554,77554,Punan Long Adiu,Malinau Selatan Hilir
77554,77554,Punan Mirau,Malinau Selatan Hulu
77554,77554,Punan Rian,Malinau Selatan
77554,77554,Punan Setarap,Malinau Selatan Hilir
77554,77554,Putat,Malinau Utara
77554,77554,Respen Tubu,Malinau Utara
77554,77554,Salap,Malinau Utara
77554,77554,Semanggaris,Malinau Utara
77554,77554,Sembuak Warot/Warod,Malinau Utara
77554,77554,Sempayang,Malinau Barat
77554,77554,Sengayan,Malinau Selatan
77554,77554,Sentaban,Malinau Barat
77554,77554,Seruyung,Malinau Utara
77554,77554,Sesua,Malinau Barat
77554,77554,Setarap,Malinau Selatan Hilir
77554,77554,Setulang,Malinau Selatan Hilir
77554,77554,Tanjung Keranjang,Malinau Kota
77554,77554,Tanjung Lapang,Malinau Barat
77554,77554,Tanjung Nanga,Malinau Selatan Hulu
77554,77554,Taras,Malinau Barat
77555,77555,Harapan Maju,Mentarang
77555,77555,Lidung Kemenci,Mentarang
77555,77555,Long Bisai,Mentarang
77555,77555,Long Gafid,Mentarang
77555,77555,Long Liku,Mentarang
77555,77555,Long Nyau,Sungai Tubu
77555,77555,Long Pada,Sungai Tubu
77555,77555,Long Ranau,Sungai Tubu
77555,77555,Long Titi,Sungai Tubu
77555,77555,Mentarang Baru,Mentarang
77555,77555,Paking,Mentarang
77555,77555,Pulau Sapi,Mentarang
77555,77555,Rian Tubu,Sungai Tubu
77555,77555,Temalang,Mentarang
77562,77562,Apau Ping Mading,Bahau Hulu
77562,77562,Lame,Pujungan
77562,77562,Long Alango,Bahau Hulu
77562,77562,Long Aran,Pujungan
77562,77562,Long Atua/Long Kemuat,Bahau Hulu
77562,77562,Long Belaka Pitau,Pujungan
77562,77562,Long Bena,Pujungan
77562,77562,Long Berini Mararian,Bahau Hulu
77562,77562,Long Jelet,Pujungan
77562,77562,Long Ketaman,Pujungan
77562,77562,Long Paliran,Pujungan
77562,77562,Long Pua,Pujungan
77562,77562,Long Pujungan,Pujungan
77562,77562,Long Tabulo/Tebulo,Bahau Hulu
77562,77562,Long Uli,Bahau Hulu
77571,77571,Data Dian,Kayan Hilir
77571,77571,Long Metun (Long Metun II),Kayan Hilir
77571,77571,Long Pipa,Kayan Hilir
77571,77571,Metun (Long Metun I),Kayan Hilir
77571,77571,Sei/Sungai Anai,Kayan Hilir
77572,77572,Long Betaoh,Kayan Hulu
77572,77572,Long Nawang,Kayan Hulu
77572,77572,Long Payau,Kayan Hulu
77572,77572,Long Temunyat/Temuyat,Kayan Hulu
77572,77572,Nawang Baru,Kayan Hulu
77573,77573,Agung Baru,Sungai Boh
77573,77573,Data Baru,Sungai Boh
