id,name,kota_id
kec_206,Sunggal,Deli Serdang
kec_207,Pancur Batu,Deli Serdang
kec_208,Kutalimbaru,Deli Serdang
kec_209,Deli Tua,Deli Serdang
kec_210,Namo Rambe,Deli Serdang
kec_211,Sibolangit,Deli Serdang
kec_212,Biru-Biru,Deli Serdang
kec_213,Patumbak,Deli Serdang
kec_214,Tanjung Morawa,Deli Serdang
kec_215,Sinembah Tanjung Muda Hilir,Deli Serdang
kec_216,Percut Sei Tuan,Deli Serdang
kec_217,Batang Kuis,Deli Serdang
kec_218,Labuhan Deli,Deli Serdang
kec_219,Hamparan Perak,Deli Serdang
kec_220,Medan Belawan Kota,Medan
kec_221,Lubuk Pakam,Deli Serdang
kec_222,Pagar Merbau,Deli Serdang
kec_223,Beringin,Deli Serdang
kec_224,Pantai Labu,Deli Serdang
kec_225,Bangun Purba,Deli Serdang
kec_226,Sinembah Tanjung Muda Hulu,Deli Serdang
kec_227,Gunung Meriah,Deli Serdang
kec_228,Galang,Deli Serdang
kec_229,Bajenis,Tebing Tinggi
kec_230,Rambutan,Tebing Tinggi
kec_231,Tebing Tinggi Kota,Tebing Tinggi
kec_232,Padang Hulu,Tebing Tinggi
kec_233,Padang Hilir,Tebing Tinggi
kec_234,Binjai Kota,Binjai
kec_235,Binjai Barat,Binjai
kec_236,Binjai Selatan,Binjai
kec_237,Binjai Timur,Binjai
kec_238,Binjai Utara,Binjai
kec_239,Binjai,Langkat
kec_240,Selesai,Langkat
kec_241,Sei Binge (Bingai),Langkat
kec_242,Sirapit (Serapit),Langkat
kec_243,Kuala,Langkat
kec_244,Salapian,Langkat
kec_245,Sei Lepan,Langkat
kec_246,Kutambaru,Langkat
kec_247,Bahorok,Langkat
kec_248,Sawit Seberang,Langkat
kec_249,Stabat,Langkat
kec_250,Wampu,Langkat
kec_251,Padang Tualang,Langkat
kec_252,Batang Serangan,Langkat
kec_253,Tanjungpura,Langkat
kec_254,Hinai,Langkat
kec_255,Secanggang,Langkat
kec_256,Gebang,Langkat
kec_257,Babalan,Langkat
kec_258,Pangkalan Susu,Langkat
kec_259,Pematang Jaya,Langkat
kec_260,Besitang,Langkat
kec_261,Brandan Barat,Langkat
kec_262,Kotarih,Serdang Bedagai
kec_263,Bintang Bayu,Serdang Bedagai
kec_264,Silinda,Serdang Bedagai
kec_265,Perbaungan,Serdang Bedagai
kec_266,Pegajahan,Serdang Bedagai
kec_267,Pantai Cermin,Serdang Bedagai
kec_268,Dolok Masihul,Serdang Bedagai
kec_269,Serba Jadi,Serdang Bedagai
kec_270,Sipispis,Serdang Bedagai
kec_271,Dolok Merawan,Serdang Bedagai
kec_272,Bandar Khalifah,Serdang Bedagai
kec_273,Sei Bamban,Serdang Bedagai
kec_274,Sei Rampah,Serdang Bedagai
kec_275,Tanjung Beringin,Serdang Bedagai
kec_276,Teluk Mengkudu,Serdang Bedagai
kec_277,Tebing Tinggi,Serdang Bedagai
kec_278,Tebing Syahbandar,Serdang Bedagai
kec_279,Siantar Barat,Pematang Siantar
kec_280,Siantar Selatan,Pematang Siantar
kec_281,Siantar Marimbun,Pematang Siantar
kec_282,Siantar Marihat,Pematang Siantar
kec_283,Siantar Timur,Pematang Siantar
kec_284,Siantar Sitalasari,Pematang Siantar
kec_285,Siantar Martoba,Pematang Siantar
kec_286,Siantar Utara,Pematang Siantar
kec_287,Siantar,Simalungun
kec_288,Jawa Maraja Bah Jambi,Simalungun
kec_289,Tapian Dolok,Simalungun
kec_290,Dolok Batu Nanggar,Simalungun
kec_291,Raya Kahean,Simalungun
kec_292,Silou Kahean,Simalungun
kec_293,Panei,Simalungun
kec_294,Raya,Simalungun
kec_295,Bandar,Simalungun
kec_296,Dolok Pardamean,Simalungun
kec_297,Panombeian Panei,Simalungun
kec_298,Purba,Simalungun
kec_299,Silimakuta,Simalungun
kec_300,Pematang Silima Huta,Simalungun
kec_301,Dolok Silau,Simalungun
kec_302,Sidamanik,Simalungun
kec_303,Jorlang Hataran,Simalungun
kec_304,Dolok Panribuan,Simalungun
kec_305,Gunung Maligas,Simalungun
kec_306,Gunung Malela,Simalungun
kec_307,Hatonduhan,Simalungun
kec_308,Girsang Sipangan Bolon,Simalungun
kec_309,Haranggaol Horison,Simalungun
kec_310,Tanah Jawa,Simalungun
kec_311,Huta Bayu Raja,Simalungun
kec_312,Bosar Maligas,Simalungun
kec_313,Bandar Huluan,Simalungun
kec_314,Bandar Masilam,Simalungun
kec_315,Pematang Sidamanik,Simalungun
kec_316,Pematang Bandar,Simalungun
kec_317,Ujung Padang,Simalungun
kec_318,Kisaran Barat Kota,Asahan
kec_319,Kisaran Timur Kota,Asahan
kec_320,Sei Balai,Batu Bara
kec_321,Tanjung Tiram,Batu Bara
kec_322,Talawi,Batu Bara
kec_323,Limapuluh,Batu Bara
kec_324,Air Putih,Batu Bara
kec_325,Sei Suka,Batu Bara
kec_326,Medang Deras,Batu Bara
kec_327,Buntu Pane,Asahan
kec_328,Setia Janji,Asahan
kec_329,Tinggi Raja,Asahan
kec_330,Bandar Pasir Mandoge,Asahan
kec_331,Air Joman,Asahan
kec_332,Silau Laut,Asahan
kec_333,Meranti,Asahan
kec_334,Pulo Bandring,Asahan
kec_335,Rawang Panca Arga,Asahan
kec_336,Teluk Dalam,Asahan
kec_337,Simpang Empat,Asahan
kec_338,Air Batu,Asahan
kec_339,Sei Dadap,Asahan
kec_340,Aek Ledong,Asahan
kec_341,Aek Kuasan,Asahan
kec_342,Pulau Rakyat,Asahan
kec_343,Aek Songsongan,Asahan
kec_344,Bandar Pulau,Asahan
kec_345,Rahuning,Asahan
kec_346,Tanjung Balai Selatan,Tanjung Balai
kec_347,Tanjung Balai Utara,Tanjung Balai
kec_348,Teluk Nibung,Tanjung Balai
kec_349,Sei Tualang Raso,Tanjung Balai
kec_350,Tanjung Balai,Asahan
kec_351,Datuk Bandar,Tanjung Balai
kec_352,Datuk Bandar Timur,Tanjung Balai
kec_353,Sei Kepayang,Asahan
kec_354,Sei Kepayang Timur,Asahan
kec_355,Sei Kepayang Barat,Asahan
kec_356,Bilah Barat,Labuhan Batu
kec_357,Rantau Utara,Labuhan Batu
kec_358,Rantau Selatan,Labuhan Batu
kec_359,Bilah Hulu,Labuhan Batu
kec_360,Marbau,Labuhan Batu Utara
kec_361,Na IX-X,Labuhan Batu Utara
kec_362,Aek Natas,Labuhan Batu Utara
kec_363,Aek Kuo,Labuhan Batu Utara
kec_364,Kualuh Hulu,Labuhan Batu Utara
kec_365,Kualuh Selatan,Labuhan Batu Utara
kec_366,Silangkitang,Labuhan Batu Selatan
kec_367,Pangkatan,Labuhan Batu
kec_368,Kampung Rakyat,Labuhan Batu Selatan
kec_369,Torgamba,Labuhan Batu Selatan
kec_370,Kota Pinang,Labuhan Batu Selatan
kec_371,Sei/Sungai Kanan,Labuhan Batu Selatan
kec_372,Panai Hulu,Labuhan Batu
kec_373,Bilah Hilir,Labuhan Batu
kec_374,Panai Tengah,Labuhan Batu
kec_375,Panai Hilir,Labuhan Batu
kec_376,Kualuh Hilir,Labuhan Batu Utara
kec_377,Kuala Ledong (Kualuh Leidong),Labuhan Batu Utara
kec_378,Kabanjahe,Karo
kec_379,Brastagi (Berastagi),Karo
kec_380,Simpang Empat,Karo
kec_381,Nama Teran,Karo
kec_382,Merdeka,Karo
kec_383,Payung,Karo
kec_384,Tiganderket,Karo
kec_385,Kuta Buluh,Karo
kec_386,Munte,Karo
kec_387,Tiga Binanga,Karo
kec_388,Juhar,Karo
kec_389,Laubaleng,Karo
kec_390,Mardinding,Karo
kec_391,Tiga Panah,Karo
kec_392,Dolat Rayat,Karo
kec_393,Barus Jahe,Karo
kec_394,Merek,Karo
kec_395,Sidikalang,Dairi
kec_396,Sitinjo,Dairi
kec_397,Berampu (Brampu),Dairi
kec_398,Gunung Sitember,Dairi
kec_399,Tiga Lingga,Dairi
kec_400,Tanah Pinem,Dairi
kec_401,Siempat Nempu Hulu,Dairi
kec_402,Siempat Nempu,Dairi
kec_403,Silima Pungga-Pungga,Dairi
kec_404,Siempat Nempu Hilir,Dairi
kec_405,Pergetteng Getteng Sengkut,Pakpak Bharat
kec_406,Kerajaan,Pakpak Bharat
kec_407,Pagindar,Pakpak Bharat
kec_408,Sitellu Tali Urang Jehe,Pakpak Bharat
kec_409,Salak,Pakpak Bharat
kec_410,Tinada,Pakpak Bharat
kec_411,Sitellu Tali Urang Julu,Pakpak Bharat
kec_412,Siempat Rube,Pakpak Bharat
kec_413,Lae Parira,Dairi
kec_414,Sumbul,Dairi
kec_415,Silahi Sabungan,Dairi
kec_416,Parbuluan,Dairi
kec_417,Pegagan Hilir,Dairi
kec_418,Balige,Toba Samosir
kec_419,Tampahan,Toba Samosir
kec_420,Laguboti,Toba Samosir
kec_421,Sigumpar,Toba Samosir
kec_422,Silaen,Toba Samosir
kec_423,Habinsaran,Toba Samosir
kec_424,Bor-Bor,Toba Samosir
kec_425,Nassau,Toba Samosir
kec_426,Pintu Pohan Meranti,Toba Samosir
kec_427,Porsea,Toba Samosir
kec_428,Parmaksian,Toba Samosir
kec_429,Siantar Narumonda,Toba Samosir
kec_430,Uluan,Toba Samosir
kec_431,Lumban Julu,Toba Samosir
kec_432,Bonatua Lunasi,Toba Samosir
kec_433,Ajibata,Toba Samosir
kec_434,Harian,Samosir
kec_435,Onan Runggu,Samosir
kec_436,Pangururan,Samosir
kec_437,Ronggur Nihuta,Samosir
kec_438,Palipi,Samosir
kec_439,Nainggolan,Samosir
kec_440,Simanindo,Samosir
kec_441,Sitio-Tio,Samosir
kec_442,Sianjur Mula-Mula,Samosir
kec_443,Tarutung,Tapanuli Utara
kec_444,Siatas Barita,Tapanuli Utara
kec_445,Sipoholon,Tapanuli Utara
kec_446,Parmonangan,Tapanuli Utara
kec_447,Onan Ganjang,Humbang Hasundutan
kec_448,Pakkat,Humbang Hasundutan
kec_449,Parlilitan,Humbang Hasundutan
kec_450,Tara Bintang,Humbang Hasundutan
kec_451,Dolok Sanggul,Humbang Hasundutan
kec_452,Pollung,Humbang Hasundutan
kec_453,Sijama Polang,Humbang Hasundutan
kec_454,Bakti Raja,Humbang Hasundutan
kec_455,Pagaran,Tapanuli Utara
kec_456,Adian Koting,Tapanuli Utara
kec_457,Pahae Julu,Tapanuli Utara
kec_458,Purbatua,Tapanuli Utara
kec_459,Pahae Jae,Tapanuli Utara
kec_460,Simangumban,Tapanuli Utara
kec_461,Sipahutar,Tapanuli Utara
kec_462,Pangaribuan,Tapanuli Utara
kec_463,Garoga,Tapanuli Utara
kec_464,Siborong-Borong,Tapanuli Utara
kec_465,Lintong Nihuta,Humbang Hasundutan
kec_466,Paranginan,Humbang Hasundutan
kec_467,Muara,Tapanuli Utara
kec_468,Sibolga Utara,Sibolga
kec_469,Sibolga Kota,Sibolga
kec_470,Sibolga Sambas,Sibolga
kec_471,Sibolga Selatan,Sibolga
kec_472,Kolang,Tapanuli Tengah
kec_473,Pasaribu Tobing,Tapanuli Tengah
kec_474,Sorkam Barat,Tapanuli Tengah
kec_475,Sorkam,Tapanuli Tengah
kec_476,Barus,Tapanuli Tengah
kec_477,Sosor Gadong,Tapanuli Tengah
kec_478,Barus Utara,Tapanuli Tengah
kec_479,Sirandorung,Tapanuli Tengah
kec_480,Manduamas,Tapanuli Tengah
kec_481,Sitahuis,Tapanuli Tengah
kec_482,Pandan,Tapanuli Tengah
kec_483,Sarudik,Tapanuli Tengah
kec_484,Tukka,Tapanuli Tengah
kec_485,Tapian Nauli,Tapanuli Tengah
kec_486,Andam Dewi,Tapanuli Tengah
kec_487,Lumut,Tapanuli Tengah
kec_488,Badiri,Tapanuli Tengah
kec_489,Sibabangun,Tapanuli Tengah
kec_490,Pinangsori,Tapanuli Tengah
kec_491,Suka Bangun,Tapanuli Tengah
kec_492,Padang Sidempuan Utara (Padangsidimpuan),Padang Sidempuan
kec_493,Padang Sidempuan Selatan,Padang Sidempuan
kec_494,Angkola Selatan (Siais),Tapanuli Selatan
kec_495,Padang Sidempuan Batunadua,Padang Sidempuan
kec_496,Hulu Sihapas,Padang Lawas Utara
kec_497,Angkola Timur (Padang Sidempuan),Tapanuli Selatan
kec_498,Padang Sidempuan Angkola Julu,Padang Sidempuan
kec_499,Padang Sidempuan Tenggara,Padang Sidempuan
kec_500,Angkola Barat (Padang Sidempuan),Tapanuli Selatan
kec_501,Angkola Sangkunur,Tapanuli Selatan
kec_502,Marancar,Tapanuli Selatan
kec_503,Batang Toru,Tapanuli Selatan
kec_504,Muara Batang Toru,Tapanuli Selatan
kec_505,Portibi,Padang Lawas Utara
kec_506,Sipirok,Tapanuli Selatan
kec_507,Batang Lubu Sutam,Padang Lawas
kec_508,Huristak,Padang Lawas
kec_509,Simangambat,Padang Lawas Utara
kec_510,Arse,Tapanuli Selatan
kec_511,Padang Bolak Julu,Padang Lawas Utara
kec_512,Padang Bolak,Padang Lawas Utara
kec_513,Halongonan,Padang Lawas Utara
kec_514,Padang Sidempuan Hutaimbaru,Padang Sidempuan
kec_515,Aek Nabara Barumun,Padang Lawas
kec_516,Sihapas Barumun,Padang Lawas
kec_517,Barumun Tengah,Padang Lawas
kec_518,Dolok,Padang Lawas Utara
kec_519,Dolok Sigompulon,Padang Lawas Utara
kec_520,Aek Bilah,Tapanuli Selatan
kec_521,Saipar Dolok Hole,Tapanuli Selatan
kec_522,Sosopan,Padang Lawas
kec_523,Batang Onang,Padang Lawas Utara
kec_524,Lubuk Barumun,Padang Lawas
kec_525,Ulu Barumun,Padang Lawas
kec_526,Barumun,Padang Lawas
kec_527,Barumun Selatan,Padang Lawas
kec_528,Sosa,Padang Lawas
kec_529,Batang Angkola,Tapanuli Selatan
kec_530,Sayur Matinggi,Tapanuli Selatan
kec_531,Tano Tombangan Angkola,Tapanuli Selatan
kec_532,Huta Raja Tinggi,Padang Lawas
kec_533,Gunungsitoli,Gunungsitoli
kec_534,Gunungsitoli Barat,Gunungsitoli
kec_535,Mandrehe Barat,Nias Barat
kec_536,Mandrehe Utara,Nias Barat
kec_537,Alasa Talumuzoi,Nias Utara
kec_538,Botomuzoi,Nias
kec_539,Namohalu Esiwa,Nias Utara
kec_540,Gunungsitoli Utara,Gunungsitoli
kec_541,Hili Serangkai (Hilisaranggu),Nias
kec_542,Lotu,Nias Utara
kec_543,Bawolato,Nias
kec_544,Gunungsitoli Alo'oa,Gunungsitoli
kec_545,Gunungsitoli Selatan,Gunungsitoli
kec_546,Afulu,Nias Utara
kec_547,Hiliduho,Nias
kec_548,Lahewa Timur,Nias Utara
kec_549,Tuhemberua,Nias Utara
kec_550,Ma'u,Nias
kec_551,Sitolu Ori,Nias Utara
kec_552,Sawo,Nias Utara
kec_553,Lahewa,Nias Utara
kec_554,Alasa,Nias Utara
kec_555,Tugala Oyo,Nias Utara
kec_556,Ulugawo,Nias
kec_557,Ulu Moro'o (Ulu Narwo),Nias Barat
kec_558,Mandrehe,Nias Barat
kec_559,Moro'o,Nias Barat
kec_560,Sirombu,Nias Barat
kec_561,Lolowau,Nias Selatan
kec_562,Hilisalawa'ahe (Hilisalawaahe),Nias Selatan
kec_563,O'o'u (Oou),Nias Selatan
kec_564,Hilimegai,Nias Selatan
kec_565,Lahomi (Gahori),Nias Barat
kec_566,Onohazumba,Nias Selatan
kec_567,Teluk Dalam,Nias Selatan
kec_568,Fanayama,Nias Selatan
kec_569,Toma,Nias Selatan
kec_570,Maniamolo,Nias Selatan
kec_571,Mazino,Nias Selatan
kec_572,Amandraya,Nias Selatan
kec_573,Ulususua,Nias Selatan
kec_574,Aramo,Nias Selatan
kec_575,Ulunoyo,Nias Selatan
kec_576,Huruna,Nias Selatan
kec_577,Lolomatua,Nias Selatan
kec_578,Gido,Nias
kec_579,Gunungsitoli Idanoi,Gunungsitoli
kec_580,Sogae Adu (Sogaeadu),Nias
kec_581,Somolo-Molo (Samolo),Nias
kec_582,Idano Gawo,Nias
kec_583,Umbunasi,Nias Selatan
kec_584,Gomo,Nias Selatan
kec_585,Boronadu,Nias Selatan
kec_586,Susua,Nias Selatan
kec_587,Mazo,Nias Selatan
kec_588,Lahusa,Nias Selatan
kec_589,Somambawa,Nias Selatan
kec_590,Sidua'ori,Nias Selatan
kec_591,Lolofitu Moi,Nias Barat
kec_592,Pulau-Pulau Batu Timur,Nias Selatan
kec_593,Pulau-Pulau Batu Utara,Nias Selatan
kec_594,Pulau-Pulau Batu,Nias Selatan
kec_595,Tanah Masa,Nias Selatan
kec_596,Hibala,Nias Selatan
kec_597,Pulau-Pulau Batu Barat,Nias Selatan
kec_598,Simuk,Nias Selatan
kec_599,Panyabungan Barat,Mandailing Natal
kec_600,Panyabungan Kota,Mandailing Natal
kec_601,Panyabungan Timur,Mandailing Natal
kec_602,Panyabungan Selatan,Mandailing Natal
kec_603,Siabu,Mandailing Natal
kec_604,Bukit Malintang,Mandailing Natal
kec_605,Naga Juang,Mandailing Natal
kec_606,Huta Bargot,Mandailing Natal
kec_607,Panyabungan Utara,Mandailing Natal
kec_608,Langga Bayu (Lingga Bayu),Mandailing Natal
kec_609,Batang Natal,Mandailing Natal
kec_610,Ranto Baek/Baik,Mandailing Natal
kec_611,Natal,Mandailing Natal
kec_612,Sinunukan,Mandailing Natal
kec_613,Batahan,Mandailing Natal
kec_614,Muara Batang Gadis,Mandailing Natal
kec_615,Lembah Sorik Merapi,Mandailing Natal
kec_616,Tambangan,Mandailing Natal
kec_617,Kotanopan,Mandailing Natal
kec_618,Puncak Sorik Marapi/Merapi,Mandailing Natal
kec_619,Ulu Pungkut,Mandailing Natal
kec_620,Muara Sipongi,Mandailing Natal
kec_621,Pakantan,Mandailing Natal
kec_622,Syiah Kuala,Banda Aceh
kec_623,Ulee Kareng,Banda Aceh
kec_624,Kuta Alam,Banda Aceh
kec_625,Kuta Raja,Banda Aceh
kec_626,Jaya Baru,Banda Aceh
kec_627,Meuraxa,Banda Aceh
kec_628,Banda Raya,Banda Aceh
kec_629,Baiturrahman,Banda Aceh
kec_630,Lueng Bata,Banda Aceh
kec_631,Peukan Bada,Aceh Besar
kec_632,Darul Imarah,Aceh Besar
kec_633,Darul Kamal,Aceh Besar
kec_634,Lhoknga (Lho'nga),Aceh Besar
kec_635,Leupung,Aceh Besar
kec_636,Lhoong,Aceh Besar
kec_637,Suka Makmur,Aceh Besar
kec_638,Mantasiek (Montasik),Aceh Besar
kec_639,Blank Bintang,Aceh Besar
kec_640,Indrapuri,Aceh Besar
kec_641,Kota Cot Glie (Kuta Cot Glie),Aceh Besar
kec_642,Kota Malaka (Kuta Malaka),Aceh Besar
kec_643,Ingin Jaya,Aceh Besar
kec_644,Simpang Tiga,Aceh Besar
kec_645,Krueng Barona Jaya,Aceh Besar
kec_646,Kuta Baro,Aceh Besar
kec_647,Darussalam,Aceh Besar
kec_648,Baitussalam,Aceh Besar
kec_649,Mesjid Raya,Aceh Besar
kec_650,Pulo Aceh,Aceh Besar
kec_651,Sukakarya,Sabang
kec_652,Sukajaya,Sabang
kec_653,Johan Pahlawan,Aceh Barat
kec_654,Meureubo,Aceh Barat
kec_655,Arongan Lambalek,Aceh Barat
kec_656,Bubon,Aceh Barat
kec_657,Samatiga,Aceh Barat
kec_658,Keude Panga,Aceh Jaya
kec_659,Teunom,Aceh Jaya
kec_660,Pasie Raya,Aceh Jaya
kec_661,Woyla,Aceh Barat
kec_662,Krueng Sabee,Aceh Jaya
kec_663,Setia Bakti,Aceh Jaya
kec_664,Darul Hikmah,Aceh Jaya
kec_665,Sampoiniet,Aceh Jaya
kec_666,Indra Jaya,Aceh Jaya
kec_667,Jaya,Aceh Jaya
kec_668,Tadu Raya,Nagan Raya
kec_669,Kuala,Nagan Raya
kec_670,Kuala Pesisir,Nagan Raya
kec_671,Darul Makmur,Nagan Raya
kec_672,Tripa Makmur,Nagan Raya
kec_673,Seunagan,Nagan Raya
kec_674,Suka Makmue,Nagan Raya
kec_675,Seunagan Timur,Nagan Raya
kec_676,Beutong,Nagan Raya
kec_677,Beutong Ateuh Banggalang,Nagan Raya
kec_678,Pante Ceureumen (Pantai Ceuremen),Aceh Barat
kec_679,Kaway XVI,Aceh Barat
kec_680,Panton Reu,Aceh Barat
kec_681,Sungai Mas,Aceh Barat
kec_682,Woyla Timur,Aceh Barat
kec_683,Woyla Barat,Aceh Barat
kec_684,Tapak Tuan,Aceh Selatan
kec_685,Sama Dua,Aceh Selatan
kec_686,Sawang,Aceh Selatan
kec_687,Meukek,Aceh Selatan
kec_688,Pasie Raja,Aceh Selatan
kec_689,Labuhan Haji Barat,Aceh Selatan
kec_690,Labuhan Haji Timur,Aceh Selatan
kec_691,Labuhan Haji,Aceh Selatan
kec_692,Manggeng,Aceh Barat Daya
kec_693,Lembah Sabil,Aceh Barat Daya
kec_694,Tangan-Tangan,Aceh Barat Daya
kec_695,Setia,Aceh Barat Daya
kec_696,Blang Pidie,Aceh Barat Daya
kec_697,Jeumpa,Aceh Barat Daya
kec_698,Susoh,Aceh Barat Daya
kec_699,Kuala Batee,Aceh Barat Daya
kec_700,Babah Rot,Aceh Barat Daya
kec_701,Kluet Utara,Aceh Selatan
kec_702,Kluet Timur,Aceh Selatan
kec_703,Kluet Tengah,Aceh Selatan
kec_704,Kluet Selatan,Aceh Selatan
kec_705,Kota Bahagia,Aceh Selatan
kec_706,Bakongan,Aceh Selatan
kec_707,Bakongan Timur,Aceh Selatan
kec_708,Trumon Timur,Aceh Selatan
kec_709,Trumon Tengah,Aceh Selatan
kec_710,Trumon,Aceh Selatan
kec_711,Teupah Tengah,Simeulue
kec_712,Simeuleu Timur,Simeulue
kec_713,Teupah Selatan,Simeulue
kec_714,Teluk Dalam,Simeulue
kec_715,Simeuleu Barat,Simeulue
kec_716,Teupah Barat,Simeulue
kec_717,Salang,Simeulue
kec_718,Alapan (Alafan),Simeulue
kec_719,Simeulue Cut,Simeulue
kec_720,Simeuleu Tengah,Simeulue
kec_721,Kota Jantho,Aceh Besar
kec_722,Seulimeum,Aceh Besar
kec_723,Lembah Seulawah,Aceh Besar
kec_724,Kota Sigli,Pidie
kec_725,Pidie,Pidie
kec_726,Batee,Pidie
kec_727,Grong Grong,Pidie
kec_728,Muara Tiga,Pidie
kec_729,Padang Tiji,Pidie
kec_730,Delima,Pidie
kec_731,Mila,Pidie
kec_732,Sakti,Pidie
kec_733,Titeue,Pidie
kec_734,Keumala,Pidie
kec_735,Tangse,Pidie
kec_736,Geumpang,Pidie
kec_737,Kembang Tanjong (Tanjung),Pidie
kec_738,Indrajaya,Pidie
kec_739,Peukan Baro,Pidie
kec_740,Mutiara Timur,Pidie
kec_741,Mutiara,Pidie
kec_742,Tiro/Truseb,Pidie
kec_743,Simpang Tiga,Pidie
kec_744,Glumpang Tiga (Geulumpang Tiga),Pidie
kec_745,Glumpang Baro,Pidie
kec_746,Bandar Baru,Pidie Jaya
kec_747,Trienggadeng,Pidie Jaya
kec_748,Panteraja,Pidie Jaya
kec_749,Meureudu,Pidie Jaya
kec_750,Meurah Dua,Pidie Jaya
kec_751,Mane,Pidie
kec_752,Jangka Buya,Pidie Jaya
kec_753,Ulim,Pidie Jaya
kec_754,Bandar Dua,Pidie Jaya
kec_755,Juli,Bireuen
kec_756,Jeumpa,Bireuen
kec_757,Simpang Mamplam,Bireuen
kec_758,Kota Juang,Bireuen
kec_759,Jangka,Bireuen
kec_760,Peusangan,Bireuen
kec_761,Peusangan Siblah Krueng,Bireuen
kec_762,Kuala,Bireuen
kec_763,Peusangan Selatan,Bireuen
kec_764,Peudada,Bireuen
kec_765,Pandrah,Bireuen
kec_766,Jeunieb,Bireuen
kec_767,Peulimbang (Plimbang),Bireuen
kec_768,Samalanga,Bireuen
kec_769,Banda Sakti,Lhokseumawe
kec_770,Simpang Kramat (Keramat),Aceh Utara
kec_771,Muara Dua,Lhokseumawe
kec_772,Cot Girek,Aceh Utara
kec_773,Muara Satu,Lhokseumawe
kec_774,Dewantara,Aceh Utara
kec_775,Muara Batu,Aceh Utara
kec_776,Ganda Pura,Bireuen
kec_777,Kuta Blang,Bireuen
kec_778,Makmur,Bireuen
kec_779,Kuta Makmur,Aceh Utara
kec_780,Meurah Mulia,Aceh Utara
kec_781,Syamtalira Bayu,Aceh Utara
kec_782,Geuredong Pase,Aceh Utara
kec_783,Samudera,Aceh Utara
kec_784,Blang Mangat,Lhokseumawe
kec_785,Nisam,Aceh Utara
kec_786,Banda Baro,Aceh Utara
kec_787,Nisam Antara,Aceh Utara
kec_788,Sawang,Aceh Utara
kec_789,Syamtalira Aron,Aceh Utara
kec_790,Lhoksukon,Aceh Utara
kec_791,Nibong,Aceh Utara
kec_792,Tanah Luas,Aceh Utara
kec_793,Paya Bakong,Aceh Utara
kec_794,Pirak Timur,Aceh Utara
kec_795,Matangkuli,Aceh Utara
kec_796,Tanah Pasir,Aceh Utara
kec_797,Lapang,Aceh Utara
kec_798,Baktiya,Aceh Utara
kec_799,Baktiya Barat,Aceh Utara
kec_800,Seunuddon (Seunudon),Aceh Utara
kec_801,Langkahan,Aceh Utara
kec_802,Tanah Jambo Aye,Aceh Utara
kec_803,Langsa Kota,Langsa
kec_804,Langsa Barat,Langsa
kec_805,Langsa Timur,Langsa
kec_806,Langsa Lama,Langsa
kec_807,Langsa Baro,Langsa
kec_808,Birem Bayeun,Aceh Timur
kec_809,Rantau Selamat,Aceh Timur
kec_810,Ranto Peureulak,Aceh Timur
kec_811,Peureulak Timur,Aceh Timur
kec_812,Peureulak Barat,Aceh Timur
kec_813,Peureulak,Aceh Timur
kec_814,Peudawa,Aceh Timur
kec_815,Idi Rayeuk,Aceh Timur
kec_816,Idi Tunong,Aceh Timur
kec_817,Darul Falah,Aceh Timur
kec_818,Darul Aman,Aceh Timur
kec_819,Darul Iksan (Ihsan),Aceh Timur
kec_820,Nurussalam,Aceh Timur
kec_821,Idi Timur,Aceh Timur
kec_822,Julok,Aceh Timur
kec_823,Indra Makmur,Aceh Timur
kec_824,Madat,Aceh Timur
kec_825,Simpang Ulim,Aceh Timur
kec_826,Pante Bidari (Beudari),Aceh Timur
kec_827,Sungai Raya,Aceh Timur
kec_828,Simpang Jernih,Aceh Timur
kec_829,Banda Alam,Aceh Timur
kec_830,Serba Jadi,Aceh Timur
kec_831,Peunaron,Aceh Timur
kec_832,Manyak Payed,Aceh Tamiang
kec_833,Bendahara,Aceh Tamiang
kec_834,Banda Mulia,Aceh Tamiang
kec_835,Seruway,Aceh Tamiang
kec_836,Rantau,Aceh Tamiang
kec_837,Kota Kuala Simpang,Aceh Tamiang
kec_838,Karang Baru,Aceh Tamiang
kec_839,Sekerak,Aceh Tamiang
kec_840,Kejuruan Muda,Aceh Tamiang
kec_841,Tenggulun,Aceh Tamiang
kec_842,Bandar Pusaka,Aceh Tamiang
kec_843,Tamiang Hulu,Aceh Tamiang
kec_844,Lut Tawar,Aceh Tengah
kec_845,Kebayakan,Aceh Tengah
kec_846,Bebesen,Aceh Tengah
kec_847,Gajah Putih,Bener Meriah
kec_848,Pintu Rime Gayo,Bener Meriah
kec_849,Timang Gajah,Bener Meriah
kec_850,Pegasing,Aceh Tengah
kec_851,Bies,Aceh Tengah
kec_852,Celala,Aceh Tengah
kec_853,Silih Nara,Aceh Tengah
kec_854,Rusip Antara,Aceh Tengah
kec_855,Ketol,Aceh Tengah
kec_856,Linge,Aceh Tengah
kec_857,Atu Lintang,Aceh Tengah
kec_858,Jagong Jeget,Aceh Tengah
kec_859,Kute Panang,Aceh Tengah
kec_860,Bintang,Aceh Tengah
kec_861,Bukit,Bener Meriah
kec_862,Wih Pesam,Bener Meriah
kec_863,Mesidah,Bener Meriah
kec_864,Permata,Bener Meriah
kec_865,Bandar,Bener Meriah
kec_866,Bener Kelipah,Bener Meriah
kec_867,Syiah Utama,Bener Meriah
